round,match_label,wheelo_player_name,team_id,player_id,match_status,wheelo_ev,wheelo_p3_pct,wheelo_match_rank
10,Ess v Frem,Christopher Scerri,fremantle,13296,resolved,0.0,0.0,30
10,Ess v Frem,Will Setterfield,essendon,12567,resolved,0.0,0.0,31
10,Ess v Frem,Jacob Farrow,essendon,13299,resolved,0.0,0.0,32
10,Ess v Frem,Xavier Duursma,essendon,12696,resolved,0.0,0.0,33
10,Ess v Frem,Nate Caddy,essendon,13148,resolved,0.0,0.0,34
10,Ess v Frem,Kyle Langford,essendon,12349,resolved,0.0,0.0,35
10,Ess v Frem,Zach Reid,essendon,12889,resolved,0.0,0.0,36
10,Ess v Frem,Jaxon Prior,essendon,12874,resolved,0.0,0.0,37
10,Ess v Frem,Archie Perkins,essendon,12879,resolved,0.0,0.0,38
10,Ess v Frem,Nick Bryan,essendon,12899,resolved,0.0,0.0,39
10,Ess v Frem,Archer May,essendon,13238,resolved,0.0,0.0,40
10,Ess v Frem,Mason Redman,essendon,12437,resolved,0.0,0.0,41
10,Ess v Frem,Archer Day-Wicks,essendon,13223,resolved,0.0,0.0,42
10,Ess v Frem,Peter Wright,essendon,12366,resolved,0.0,0.0,43
10,Ess v Frem,Jayden Nguyen,essendon,13258,resolved,0.0,0.0,44
10,Ess v Frem,Nik Cox,essendon,12852,resolved,0.0,0.0,45
10,Ess v Frem,Lachlan Blakiston,essendon,13237,resolved,0.0,0.0,46
10,St K v Rich,Hugo Garcia,st_kilda,13125,resolved,2.279,46.9,1
10,St K v Rich,Max Hall,st_kilda,13193,resolved,1.977,34.2,2
10,St K v Rich,Jack Macrae,st_kilda,12166,resolved,0.49,6.0,3
10,St K v Rich,Jack Sinclair,st_kilda,12325,resolved,0.354,4.3,4
10,St K v Rich,Tom De Koning,st_kilda,12674,resolved,0.316,3.6,5
10,St K v Rich,Sam Flanders,st_kilda,12824,resolved,0.302,3.6,6
10,St K v Rich,Callum Wilkie,st_kilda,12703,resolved,0.058,0.4,7
10,St K v Rich,Marcus Windhager,st_kilda,12967,resolved,0.047,0.4,8
10,St K v Rich,Darcy Wilson,st_kilda,13110,resolved,0.043,0.2,9
10,St K v Rich,Rowan Marshall,st_kilda,12564,resolved,0.041,0.2,10
10,St K v Rich,Jack Carroll,st_kilda,12976,resolved,0.028,0.2,11
10,St K v Rich,Jack Ross,richmond,,unresolved,0.015,0.0,12
10,St K v Rich,Jack Silvagni,st_kilda,12458,resolved,0.01,0.0,14
10,St K v Rich,Mattaes Phillipou,st_kilda,13036,resolved,0.009,0.0,13
10,St K v Rich,James Trezise,richmond,13095,resolved,0.005,0.0,15
10,St K v Rich,Ryan Byrnes,st_kilda,12802,resolved,0.004,0.0,16
10,St K v Rich,Tim Taranto,richmond,12504,resolved,0.004,0.0,17
10,St K v Rich,Ben Miller,richmond,12941,resolved,0.002,0.0,18
10,St K v Rich,Jacob Hopper,richmond,12440,resolved,0.002,0.0,19
10,St K v Rich,Jayden Short,richmond,12418,resolved,0.002,0.0,20
10,St K v Rich,Seth Campbell,richmond,13100,resolved,0.002,0.0,21
10,St K v Rich,Liam Stocker,st_kilda,12721,resolved,0.001,0.0,26
10,St K v Rich,Nick Vlastuin,richmond,12174,resolved,0.001,0.0,22
10,St K v Rich,Dougal Howard,st_kilda,12420,resolved,0.001,0.0,23
10,St K v Rich,Cooper Sharman,st_kilda,12929,resolved,0.001,0.0,25
10,St K v Rich,Anthony Caminiti,st_kilda,13035,resolved,0.001,0.0,27
10,St K v Rich,Charlie Banfield,st_kilda,13324,resolved,0.001,0.0,24
10,St K v Rich,Jack Higgins,st_kilda,12609,resolved,0.001,0.0,30
10,St K v Rich,Noah Balta,richmond,12686,resolved,0.001,0.0,28
10,St K v Rich,Oliver Hayes-Brown,richmond,13309,resolved,0.001,0.0,31
10,St K v Rich,Bradley Hill,st_kilda,12060,resolved,0.0,0.0,29
10,St K v Rich,Liam O'Connell,st_kilda,13194,resolved,0.0,0.0,32
10,St K v Rich,Liam Henry,st_kilda,12831,resolved,0.0,0.0,33
10,St K v Rich,Nathan Broad,richmond,12456,resolved,0.0,0.0,34
10,St K v Rich,Jonty Faull,richmond,13214,resolved,0.0,0.0,35
10,St K v Rich,Sam Grlj,richmond,13290,resolved,0.0,0.0,36
10,St K v Rich,Patrick Retschko,richmond,13313,resolved,0.0,0.0,37
10,St K v Rich,Sam Cumming,richmond,13316,resolved,0.0,0.0,38
10,St K v Rich,Noah Roberts-Thomson,richmond,13323,resolved,0.0,0.0,39
10,St K v Rich,Liam Fawcett,richmond,13200,resolved,0.0,0.0,40
10,St K v Rich,Luke Trainor,richmond,13191,resolved,0.0,0.0,41
10,St K v Rich,Tom Lynch,richmond,11948,resolved,0.0,0.0,42
10,St K v Rich,Tyler Sonsie,richmond,13014,resolved,0.0,0.0,43
10,St K v Rich,Steely Green,richmond,13145,resolved,0.0,0.0,44
10,St K v Rich,Campbell Gray,richmond,13218,resolved,0.0,0.0,45
10,St K v Rich,Tom Burton,richmond,13315,resolved,0.0,0.0,46
10,WC v GWS,Harley Reid,west_coast,13111,resolved,2.978,97.8,1
10,WC v GWS,Clayton Oliver,greater_western_sydney,12410,resolved,1.363,1.6,2
10,WC v GWS,Bailey J. Williams,west_coast,,unresolved,0.952,0.5,3
10,WC v GWS,Tim Kelly,west_coast,12595,resolved,0.425,0.0,4
10,WC v GWS,Lachie Ash,greater_western_sydney,12782,resolved,0.136,0.0,5
10,WC v GWS,Liam Duggan,west_coast,12334,resolved,0.023,0.0,6
10,WC v GWS,Harvey Thomas,greater_western_sydney,13101,resolved,0.021,0.0,7
10,WC v GWS,Elliot Yeo,west_coast,12087,resolved,0.016,0.0,8
10,WC v GWS,Finn Callaghan,greater_western_sydney,12969,resolved,0.014,0.0,9
10,WC v GWS,Jake Waterman,west_coast,12601,resolved,0.011,0.0,10
10,WC v GWS,Liam Baker,west_coast,12661,resolved,0.009,0.0,11
10,WC v GWS,Josh Lindsay,west_coast,13293,resolved,0.009,0.0,12
10,WC v GWS,Willem Duursma,west_coast,13292,resolved,0.007,0.0,13
10,WC v GWS,Hamish Davis,west_coast,13210,resolved,0.005,0.0,14
10,WC v GWS,Reuben Ginbey,west_coast,13038,resolved,0.003,0.0,15
10,WC v GWS,Harry Himmelberg,greater_western_sydney,12462,resolved,0.003,0.0,18
10,WC v GWS,Milan Murdock,west_coast,13294,resolved,0.003,0.0,17
10,WC v GWS,Tylar Young,west_coast,13043,resolved,0.003,0.0,16
10,WC v GWS,Kieren Briggs,greater_western_sydney,12904,resolved,0.002,0.0,20
10,WC v GWS,Brent Daniels,greater_western_sydney,12656,resolved,0.002,0.0,19
10,WC v GWS,Lachie Whitfield,greater_western_sydney,12143,resolved,0.002,0.0,22
10,WC v GWS,Jack Hutchinson,west_coast,13151,resolved,0.002,0.0,24
10,WC v GWS,Joe Fonti,greater_western_sydney,13164,resolved,0.002,0.0,23
10,WC v GWS,Jayden Laverde,greater_western_sydney,12377,resolved,0.001,0.0,25
10,WC v GWS,Rhett Bazzo,west_coast,13000,resolved,0.001,0.0,27
10,WC v GWS,Tom McCarthy,west_coast,13240,resolved,0.001,0.0,26
10,WC v GWS,Ryan Maric,west_coast,13070,resolved,0.001,0.0,21
10,WC v GWS,Jake Stringer,greater_western_sydney,12167,resolved,0.001,0.0,29
10,WC v GWS,Jobe Shanahan,west_coast,13247,resolved,0.001,0.0,30
10,WC v GWS,Stephen Coniglio,greater_western_sydney,12028,resolved,0.001,0.0,32
10,WC v GWS,Malakai Champion,west_coast,13250,resolved,0.001,0.0,31
10,WC v GWS,Toby Bedford,greater_western_sydney,12772,resolved,0.0,0.0,33
10,WC v GWS,Connor Idun,greater_western_sydney,12750,resolved,0.0,0.0,28
10,WC v GWS,Tom Cole,west_coast,12446,resolved,0.0,0.0,34
10,WC v GWS,Harvey Johnston,west_coast,13136,resolved,0.0,0.0,35
10,WC v GWS,Brady Hough,west_coast,12957,resolved,0.0,0.0,36
10,WC v GWS,Harrison Oliver,greater_western_sydney,13325,resolved,0.0,0.0,37
10,WC v GWS,Jack Williams,west_coast,,unresolved,0.0,0.0,38
10,WC v GWS,Toby Greene,greater_western_sydney,12025,resolved,0.0,0.0,39
10,WC v GWS,Ryan Angwin,greater_western_sydney,13001,resolved,0.0,0.0,40
10,WC v GWS,James Leake,greater_western_sydney,13174,resolved,0.0,0.0,41
10,WC v GWS,Max Gruzewski,greater_western_sydney,13158,resolved,0.0,0.0,42
10,WC v GWS,Toby McMullin,greater_western_sydney,13088,resolved,0.0,0.0,43
10,WC v GWS,Aaron Cadman,greater_western_sydney,13054,resolved,0.0,0.0,44
10,WC v GWS,Phoenix Gothard,greater_western_sydney,13279,resolved,0.0,0.0,45
10,WC v GWS,Jake Riccardi,greater_western_sydney,12834,resolved,0.0,0.0,46
11,Haw v Adel,Blake Hardwick,hawthorn,12469,resolved,1.468,24.2,1
11,Haw v Adel,Jordan Dawson,adelaide,12516,resolved,1.42,23.5,2
11,Haw v Adel,Jarman Impey,hawthorn,12237,resolved,1.025,17.0,3
11,Haw v Adel,Wayne Milera,adelaide,12405,resolved,0.657,11.4,4
11,Haw v Adel,Sam Berry,adelaide,12849,resolved,0.376,6.7,5
11,Haw v Adel,Cam Mackenzie,hawthorn,13031,resolved,0.225,4.0,6
11,Haw v Adel,Jai Newcombe,hawthorn,12915,resolved,0.214,3.8,7
11,Haw v Adel,Josh Ward,hawthorn,12955,resolved,0.15,2.5,8
11,Haw v Adel,Josh Worrell,adelaide,12912,resolved,0.133,2.2,9
11,Haw v Adel,Josh Weddle,hawthorn,13057,resolved,0.08,1.3,10
11,Haw v Adel,Rory Laird,adelaide,12165,resolved,0.042,0.7,11
11,Haw v Adel,Massimo D'Ambrosio,hawthorn,12998,resolved,0.037,0.5,13
11,Haw v Adel,Nick Watson,hawthorn,13105,resolved,0.036,0.5,12
11,Haw v Adel,Conor Nash,hawthorn,12670,resolved,0.035,0.5,14
11,Haw v Adel,Ned Reeves,hawthorn,12906,resolved,0.023,0.3,15
11,Haw v Adel,Alex Neal-Bullen,adelaide,12367,resolved,0.017,0.2,16
11,Haw v Adel,Josh Battle,hawthorn,12558,resolved,0.017,0.2,17
11,Haw v Adel,Karl Amon,hawthorn,12357,resolved,0.012,0.2,18
11,Haw v Adel,Izak Rankine,adelaide,12798,resolved,0.007,0.0,19
11,Haw v Adel,Lachlan McAndrew,adelaide,13065,resolved,0.007,0.0,20
11,Haw v Adel,Jake Soligo,adelaide,12952,resolved,0.003,0.0,22
11,Haw v Adel,James Sicily,hawthorn,12332,resolved,0.002,0.0,21
11,Haw v Adel,Mabior Chol,hawthorn,12485,resolved,0.002,0.0,28
11,Haw v Adel,Callum Ah Chee,adelaide,12414,resolved,0.002,0.0,27
11,Haw v Adel,James Peatling,adelaide,12934,resolved,0.001,0.0,23
11,Haw v Adel,Riley Thilthorpe,adelaide,12892,resolved,0.001,0.0,26
11,Haw v Adel,Finn Maginness,hawthorn,12843,resolved,0.001,0.0,30
11,Haw v Adel,Lloyd Meek,hawthorn,12856,resolved,0.001,0.0,25
11,Haw v Adel,Connor Macdonald,hawthorn,12954,resolved,0.001,0.0,24
11,Haw v Adel,Josh Rachele,adelaide,12953,resolved,0.001,0.0,29
11,Haw v Adel,James Borlase,adelaide,13086,resolved,0.001,0.0,31
11,Haw v Adel,Darcy Fogarty,adelaide,12584,resolved,0.001,0.0,33
11,Haw v Adel,Bodie Ryan,hawthorn,13320,resolved,0.0,0.0,32
11,Haw v Adel,Dylan Moore,hawthorn,12710,resolved,0.0,0.0,34
11,Haw v Adel,Bailey Macdonald,hawthorn,13069,resolved,0.0,0.0,36
11,Haw v Adel,Jordon Butts,adelaide,12829,resolved,0.0,0.0,38
11,Haw v Adel,Mitch Lewis,hawthorn,12636,resolved,0.0,0.0,35
11,Haw v Adel,Jack Ginnivan,hawthorn,12927,resolved,0.0,0.0,37
11,Haw v Adel,Zac Taylor,adelaide,13159,resolved,0.0,0.0,39
11,Haw v Adel,Cameron Nairn,hawthorn,13326,resolved,0.0,0.0,40
11,Haw v Adel,Luke Nankervis,adelaide,13081,resolved,0.0,0.0,41
11,Haw v Adel,Brayden Cook,adelaide,12932,resolved,0.0,0.0,42
11,Haw v Adel,Ben Keays,adelaide,12434,resolved,0.0,0.0,43
11,Haw v Adel,Daniel Curtin,adelaide,13132,resolved,0.0,0.0,44
11,Haw v Adel,Max Michalanney,adelaide,13027,resolved,0.0,0.0,45
11,Haw v Adel,Toby Murray,adelaide,13280,resolved,0.0,0.0,46
11,Rich v Ess,Darcy Parish,essendon,12406,resolved,2.346,50.0,1
11,Rich v Ess,Tim Taranto,richmond,12504,resolved,1.896,31.7,2
11,Rich v Ess,Zach Merrett,essendon,12241,resolved,0.904,10.8,3
11,Rich v Ess,Jayden Short,richmond,12418,resolved,0.371,4.1,4
11,Rich v Ess,Patrick Retschko,richmond,13313,resolved,0.175,1.8,5
11,Rich v Ess,Jack Ross,richmond,,unresolved,0.149,1.3,6
11,Rich v Ess,Archie Roberts,essendon,13168,resolved,0.034,0.2,7
11,Rich v Ess,Seth Campbell,richmond,13100,resolved,0.028,0.1,8
11,Rich v Ess,Jacob Hopper,richmond,12440,resolved,0.018,0.0,9
11,Rich v Ess,Archer May,essendon,13238,resolved,0.011,0.0,10
11,Rich v Ess,Mason Redman,essendon,12437,resolved,0.009,0.0,12
11,Rich v Ess,Steely Green,richmond,13145,resolved,0.008,0.0,11
11,Rich v Ess,Sullivan Robey,essendon,13307,resolved,0.007,0.0,13
11,Rich v Ess,Tom Lynch,richmond,11948,resolved,0.007,0.0,14
11,Rich v Ess,Sam Cumming,richmond,13316,resolved,0.007,0.0,15
11,Rich v Ess,Ben Miller,richmond,12941,resolved,0.006,0.0,17
11,Rich v Ess,Tyler Sonsie,richmond,13014,resolved,0.005,0.0,16
11,Rich v Ess,Kyle Langford,essendon,12349,resolved,0.003,0.0,19
11,Rich v Ess,Noah Balta,richmond,12686,resolved,0.003,0.0,18
11,Rich v Ess,James Trezise,richmond,13095,resolved,0.003,0.0,20
11,Rich v Ess,Ben McKay,essendon,12580,resolved,0.002,0.0,22
11,Rich v Ess,Nick Vlastuin,richmond,12174,resolved,0.002,0.0,23
11,Rich v Ess,Jaxon Prior,essendon,12874,resolved,0.001,0.0,21
11,Rich v Ess,Nathan Broad,richmond,12456,resolved,0.001,0.0,24
11,Rich v Ess,Sam Grlj,richmond,13290,resolved,0.001,0.0,25
11,Rich v Ess,Mykelti Lefau,richmond,13113,resolved,0.001,0.0,26
11,Rich v Ess,Jacob Farrow,essendon,13299,resolved,0.0,0.0,27
11,Rich v Ess,Archie Perkins,essendon,12879,resolved,0.0,0.0,28
11,Rich v Ess,Nick Bryan,essendon,12899,resolved,0.0,0.0,29
11,Rich v Ess,Jasper Alger,richmond,13242,resolved,0.0,0.0,30
11,Rich v Ess,Oliver Hayes-Brown,richmond,13309,resolved,0.0,0.0,31
11,Rich v Ess,Luke Trainor,richmond,13191,resolved,0.0,0.0,32
11,Rich v Ess,Nate Caddy,essendon,13148,resolved,0.0,0.0,33
11,Rich v Ess,Zach Reid,essendon,12889,resolved,0.0,0.0,34
11,Rich v Ess,Thomas Edwards,essendon,13198,resolved,0.0,0.0,35
11,Rich v Ess,Jade Gresham,essendon,12415,resolved,0.0,0.0,36
11,Rich v Ess,Noah Roberts-Thomson,richmond,13323,resolved,0.0,0.0,37
11,Rich v Ess,Jonty Faull,richmond,13214,resolved,0.0,0.0,38
11,Rich v Ess,Lachlan Blakiston,essendon,13237,resolved,0.0,0.0,39
11,Rich v Ess,Tom Burton,richmond,13315,resolved,0.0,0.0,40
11,Rich v Ess,Xavier Duursma,essendon,12696,resolved,0.0,0.0,41
11,Rich v Ess,Jye Caldwell,essendon,12755,resolved,0.0,0.0,42
11,Rich v Ess,Sam Durham,essendon,12925,resolved,0.0,0.0,43
11,Rich v Ess,Andrew McGrath,essendon,12491,resolved,0.0,0.0,44
11,Rich v Ess,Archer Day-Wicks,essendon,13223,resolved,0.0,0.0,45
11,Rich v Ess,Matt Guelfi,essendon,12612,resolved,0.0,0.0,46
11,Frem v St K,Murphy Reid,fremantle,13180,resolved,1.66,29.1,1
11,Frem v St K,Luke Jackson,fremantle,12779,resolved,1.141,19.0,2
11,Frem v St K,Shai Bolton,fremantle,12535,resolved,1.002,16.9,3
11,Frem v St K,Josh Treacy,fremantle,12887,resolved,0.609,10.4,4
11,Frem v St K,Max Hall,st_kilda,13193,resolved,0.424,7.5,5
11,Frem v St K,Andrew Brayshaw,fremantle,12589,resolved,0.325,5.5,6
11,Frem v St K,Patrick Voss,fremantle,13129,resolved,0.16,2.5,7
11,Frem v St K,Nathan O'Driscoll,fremantle,12960,resolved,0.12,1.9,8
11,Frem v St K,Matthew Johnson,fremantle,13047,resolved,0.105,1.7,9
11,Frem v St K,Brennan Cox,fremantle,12544,resolved,0.087,1.3,11
11,Frem v St K,Jye Amiss,fremantle,12983,resolved,0.086,1.2,10
11,Frem v St K,Luke Ryan,fremantle,12542,resolved,0.06,0.8,12
11,Frem v St K,Karl Worner,fremantle,13075,resolved,0.052,0.7,13
11,Frem v St K,Jack Sinclair,st_kilda,12325,resolved,0.04,0.5,14
11,Frem v St K,Heath Chapman,fremantle,12875,resolved,0.038,0.5,15
11,Frem v St K,Neil Erasmus,fremantle,12966,resolved,0.016,0.2,16
11,Frem v St K,Mattaes Phillipou,st_kilda,13036,resolved,0.015,0.2,17
11,Frem v St K,Sam Flanders,st_kilda,12824,resolved,0.015,0.1,18
11,Frem v St K,Jordan Clark,fremantle,12688,resolved,0.008,0.0,19
11,Frem v St K,Bradley Hill,st_kilda,12060,resolved,0.006,0.0,21
11,Frem v St K,Michael Frederick,fremantle,12801,resolved,0.006,0.0,20
11,Frem v St K,Oscar McDonald,fremantle,12394,resolved,0.005,0.0,22
11,Frem v St K,Isaiah Dudley,fremantle,13204,resolved,0.003,0.0,23
11,Frem v St K,Judd McVee,fremantle,13033,resolved,0.003,0.0,27
11,Frem v St K,Corey Wagner,fremantle,12453,resolved,0.003,0.0,24
11,Frem v St K,Marcus Windhager,st_kilda,12967,resolved,0.003,0.0,25
11,Frem v St K,Mason Wood,st_kilda,12312,resolved,0.002,0.0,28
11,Frem v St K,Callum Wilkie,st_kilda,12703,resolved,0.002,0.0,26
11,Frem v St K,Jack Silvagni,st_kilda,12458,resolved,0.002,0.0,29
11,Frem v St K,Jack Macrae,st_kilda,12166,resolved,0.001,0.0,30
11,Frem v St K,Darcy Wilson,st_kilda,13110,resolved,0.001,0.0,31
11,Frem v St K,Mason Cox,fremantle,12428,resolved,0.0,0.0,32
11,Frem v St K,Rowan Marshall,st_kilda,12564,resolved,0.0,0.0,33
11,Frem v St K,Charlie Banfield,st_kilda,13324,resolved,0.0,0.0,34
11,Frem v St K,Sam Switkowski,fremantle,12672,resolved,0.0,0.0,35
11,Frem v St K,Anthony Caminiti,st_kilda,13035,resolved,0.0,0.0,36
11,Frem v St K,Liam Henry,st_kilda,12831,resolved,0.0,0.0,37
11,Frem v St K,Christopher Scerri,fremantle,13296,resolved,0.0,0.0,38
11,Frem v St K,Liam Stocker,st_kilda,12721,resolved,0.0,0.0,39
11,Frem v St K,Tom De Koning,st_kilda,12674,resolved,0.0,0.0,40
11,Frem v St K,Cooper Sharman,st_kilda,12929,resolved,0.0,0.0,41
11,Frem v St K,Hugo Garcia,st_kilda,13125,resolved,0.0,0.0,42
11,Frem v St K,Jack Carroll,st_kilda,12976,resolved,0.0,0.0,43
11,Frem v St K,Ryan Byrnes,st_kilda,12802,resolved,0.0,0.0,44
11,Frem v St K,Liam O'Connell,st_kilda,13194,resolved,0.0,0.0,45
11,Frem v St K,Dougal Howard,st_kilda,12420,resolved,0.0,0.0,46
11,NM v GC,Luke Davies-Uniacke,north_melbourne,12590,resolved,1.841,31.9,1
11,NM v GC,Matt Rowell,gold_coast,12768,resolved,1.813,31.6,2
11,NM v GC,Noah Anderson,gold_coast,12767,resolved,0.977,15.7,3
11,NM v GC,Harry Sheezel,north_melbourne,13034,resolved,0.52,8.3,4
11,NM v GC,Jy Simpkin,north_melbourne,12502,resolved,0.428,6.8,5
11,NM v GC,Christian Petracca,gold_coast,12430,resolved,0.174,2.6,6
11,NM v GC,Finn O'Sullivan,north_melbourne,13187,resolved,0.157,2.4,7
11,NM v GC,Jack Darling,north_melbourne,11905,resolved,0.026,0.3,8
11,NM v GC,Sam Collins,gold_coast,12444,resolved,0.023,0.2,9
11,NM v GC,George Wardlaw,north_melbourne,13064,resolved,0.015,0.1,10
11,NM v GC,Caleb Daniel,north_melbourne,12373,resolved,0.005,0.0,11
11,NM v GC,Charlie Comben,north_melbourne,12938,resolved,0.005,0.0,12
11,NM v GC,Touk Miller,gold_coast,12331,resolved,0.003,0.0,13
11,NM v GC,Paul Curtis,north_melbourne,12975,resolved,0.003,0.0,15
11,NM v GC,Luke Parker,north_melbourne,11953,resolved,0.003,0.0,14
11,NM v GC,Tristan Xerri,north_melbourne,12788,resolved,0.002,0.0,16
11,NM v GC,Jacob Konstanty,north_melbourne,13186,resolved,0.001,0.0,17
11,NM v GC,Cameron Zurhaar,north_melbourne,12557,resolved,0.001,0.0,19
11,NM v GC,Colby McKercher,north_melbourne,13107,resolved,0.001,0.0,18
11,NM v GC,Cooper Trembath,north_melbourne,13263,resolved,0.001,0.0,20
11,NM v GC,John Noble,gold_coast,12743,resolved,0.001,0.0,21
11,NM v GC,Bailey Humphrey,gold_coast,13049,resolved,0.0,0.0,22
11,NM v GC,Ben Long,gold_coast,12521,resolved,0.0,0.0,23
11,NM v GC,Daniel Rioli,gold_coast,12403,resolved,0.0,0.0,24
11,NM v GC,Wil Powell,gold_coast,12652,resolved,0.0,0.0,25
11,NM v GC,Nick Larkey,north_melbourne,12563,resolved,0.0,0.0,26
11,NM v GC,Jed Walter,gold_coast,13114,resolved,0.0,0.0,27
11,NM v GC,Bodhi Uwland,gold_coast,13041,resolved,0.0,0.0,28
11,NM v GC,Griffin Logue,north_melbourne,12511,resolved,0.0,0.0,29
11,NM v GC,Charlie Spargo,north_melbourne,12622,resolved,0.0,0.0,30
11,NM v GC,Joel Jeffrey,gold_coast,12933,resolved,0.0,0.0,31
11,NM v GC,Jarrod Witts,gold_coast,12177,resolved,0.0,0.0,32
11,NM v GC,Dylan Stephens,north_melbourne,12796,resolved,0.0,0.0,33
11,NM v GC,Mac Andrew,gold_coast,13019,resolved,0.0,0.0,34
11,NM v GC,Luke McDonald,north_melbourne,12246,resolved,0.0,0.0,35
11,NM v GC,Ned Moyle,gold_coast,13050,resolved,0.0,0.0,36
11,NM v GC,Zeke Uwland,gold_coast,13278,resolved,0.0,0.0,37
11,NM v GC,Zane Duursma,north_melbourne,13106,resolved,0.0,0.0,38
11,NM v GC,Riley Hardeman,north_melbourne,13130,resolved,0.0,0.0,39
11,NM v GC,Lachlan Gulbin,gold_coast,13272,resolved,0.0,0.0,40
11,NM v GC,Leonardo Lombard,gold_coast,13232,resolved,0.0,0.0,41
11,NM v GC,Sam Clohesy,gold_coast,13119,resolved,0.0,0.0,42
11,NM v GC,Ben King,gold_coast,12728,resolved,0.0,0.0,43
11,NM v GC,Oscar Adams,gold_coast,13251,resolved,0.0,0.0,44
11,NM v GC,Wil Dawson,north_melbourne,13144,resolved,0.0,0.0,45
11,NM v GC,Nick Holman,gold_coast,12307,resolved,0.0,0.0,46
11,Geel v Syd,Max Holmes,geelong,12881,resolved,2.23,45.0,1
11,Geel v Syd,Bailey Smith,geelong,12692,resolved,1.687,27.1,2
11,Geel v Syd,Lawson Humphries,geelong,13160,resolved,1.453,21.7,3
11,Geel v Syd,Jeremy Cameron,geelong,12017,resolved,0.42,5.5,4
11,Geel v Syd,Riley Bice,sydney,13195,resolved,0.057,0.4,5
11,Geel v Syd,Gryan Miers,geelong,12689,resolved,0.035,0.2,6
11,Geel v Syd,Isaac Heeney,sydney,12326,resolved,0.015,0.0,7
11,Geel v Syd,Jack Martin,geelong,12236,resolved,0.01,0.0,9
11,Geel v Syd,Connor O'Sullivan,geelong,13122,resolved,0.01,0.0,8
11,Geel v Syd,Tom Stewart,geelong,12505,resolved,0.009,0.0,10
11,Geel v Syd,Joel Amartey,sydney,12844,resolved,0.008,0.0,12
11,Geel v Syd,Oliver Dempsey,geelong,12974,resolved,0.008,0.0,11
11,Geel v Syd,Sam De Koning,geelong,12891,resolved,0.006,0.0,14
11,Geel v Syd,Zach Guthrie,geelong,12551,resolved,0.006,0.0,13
11,Geel v Syd,Callum Mills,sydney,12413,resolved,0.006,0.0,15
11,Geel v Syd,Oisin Mullin,geelong,13066,resolved,0.006,0.0,16
11,Geel v Syd,Mark O'Connor,geelong,12531,resolved,0.005,0.0,18
11,Geel v Syd,Patrick Dangerfield,geelong,11700,resolved,0.004,0.0,17
11,Geel v Syd,Jai Serong,sydney,13022,resolved,0.003,0.0,19
11,Geel v Syd,Mitchell Edwards,geelong,13285,resolved,0.002,0.0,21
11,Geel v Syd,Oliver Henry,geelong,12851,resolved,0.002,0.0,20
11,Geel v Syd,Tom Atkins,geelong,12690,resolved,0.002,0.0,22
11,Geel v Syd,Nick Blakey,sydney,12699,resolved,0.002,0.0,30
11,Geel v Syd,Justin McInerney,sydney,12711,resolved,0.002,0.0,28
11,Geel v Syd,Jake Lloyd,sydney,12268,resolved,0.002,0.0,27
11,Geel v Syd,Shaun Mannagh,geelong,13104,resolved,0.002,0.0,24
11,Geel v Syd,Brodie Grundy,sydney,12217,resolved,0.002,0.0,25
11,Geel v Syd,Tom McCartin,sydney,12627,resolved,0.002,0.0,23
11,Geel v Syd,Brad Close,geelong,12806,resolved,0.001,0.0,26
11,Geel v Syd,Jake Kolodjashnij,geelong,12370,resolved,0.001,0.0,29
11,Geel v Syd,Lewis Melican,sydney,12526,resolved,0.001,0.0,31
11,Geel v Syd,Jack Henry,geelong,12607,resolved,0.0,0.0,32
11,Geel v Syd,Angus Sheldrick,sydney,12951,resolved,0.0,0.0,33
11,Geel v Syd,Shannon Neale,geelong,12992,resolved,0.0,0.0,34
11,Geel v Syd,Mark Blicavs,geelong,12153,resolved,0.0,0.0,35
11,Geel v Syd,Sam Wicks,sydney,12818,resolved,0.0,0.0,36
11,Geel v Syd,Logan McDonald,sydney,12861,resolved,0.0,0.0,37
11,Geel v Syd,James Jordon,sydney,12860,resolved,0.0,0.0,38
11,Geel v Syd,William Edwards,sydney,13318,resolved,0.0,0.0,39
11,Geel v Syd,Charlie Curnow,sydney,12421,resolved,0.0,0.0,40
11,Geel v Syd,Chad Warner,sydney,12797,resolved,0.0,0.0,41
11,Geel v Syd,James Rowbottom,sydney,12714,resolved,0.0,0.0,42
11,Geel v Syd,Caiden Cleary,sydney,13157,resolved,0.0,0.0,43
11,Geel v Syd,Tom Hanily,sydney,13173,resolved,0.0,0.0,44
11,Geel v Syd,Tom Papley,sydney,12412,resolved,0.0,0.0,45
11,Geel v Syd,Malcolm Rosas,sydney,12903,resolved,0.0,0.0,46
11,Coll v WC,Nick Daicos,collingwood,12943,resolved,2.984,98.4,1
11,Coll v WC,Darcy Cameron,collingwood,12660,resolved,1.409,1.6,2
11,Coll v WC,Bailey J. Williams,west_coast,,unresolved,0.556,0.0,3
11,Coll v WC,Jack Crisp,collingwood,12061,resolved,0.403,0.0,4
11,Coll v WC,Jordan De Goey,collingwood,12318,resolved,0.183,0.0,5
11,Coll v WC,Elliot Yeo,west_coast,12087,resolved,0.178,0.0,6
11,Coll v WC,Tom McCarthy,west_coast,13240,resolved,0.044,0.0,7
11,Coll v WC,Jamie Elliott,collingwood,12083,resolved,0.028,0.0,8
11,Coll v WC,Harley Reid,west_coast,13111,resolved,0.027,0.0,9
